id,origin,firstLabel,secondLabel,thirdLabel
8885224,hydrology,hydrology,ecosystem,geomorphology
899423,hydrology,hydrology,geography,ecology
9233368,hydrology,hydrology,visual_arts,information_technology_applications
9333381,hydrology,hydrology,ecology,cartography
9353915,hydrology,hydrology,ecosystem,chemistry
9484259,hydrology,oceanography,hydrology,cartography
9619285,hydrology,oceanography,hydrology,cartography
964868,hydrology,geology,ecology,hydrology
970483,hydrology,wildlife,hydrology,ecosystem
98275,hydrology,ecosystem,oceanography,hydrology
9887669,hydrology,social_situation,hydrology,geographical_distribution_of_the_population
9895080,hydrology,cartography,geography,information_science
9896484,hydrology,cartography,geography,information_science
9897217,hydrology,hydrology,cartography,geography
7411939,atmosphere,atmosphere,goods_and_services,astronomy
7541598,atmosphere,geology,meteorology,atmosphere
7609098,atmosphere,meteorology,atmosphere,communications_industry
7800134,atmosphere,atmosphere,meteorology,thermodynamics
78469,atmosphere,meteorology,atmosphere,oceanography
78490,atmosphere,atmosphere,astronomy,chemistry
79887,atmosphere,atmosphere,electrotechnology,meteorology
8009963,atmosphere,atmosphere,meteorology,oceanography
8010002,atmosphere,atmosphere,meteorology,oceanography
8020383,atmosphere,atmosphere,oceanography,distributive_traders
8023096,atmosphere,meteorology,oceanography,atmosphere
8026589,atmosphere,meteorology,forestry,atmosphere
804123,atmosphere,meteorology,atmosphere,geography
8122151,atmosphere,ecology,geomorphology,social_situation
8282374,atmosphere,atmosphere,hydrology,mechanical_engineering
8293375,atmosphere,meteorology,thermodynamics,atmosphere
8431600,atmosphere,research,meteorology,atmosphere
8438818,atmosphere,meteorology,hydrology,atmosphere
861530,atmosphere,atmosphere,astronomy,chemistry
8644951,atmosphere,meteorology,atmosphere,maritime_and_inland_waterway_transport
867011,atmosphere,hydrology,meteorology,chemistry
873829,atmosphere,meteorology,thermodynamics,atmosphere
873843,atmosphere,meteorology,atmosphere,geography
88138,atmosphere,electrotechnology,plasma_physics,meteorology
8858097,atmosphere,meteorology,atmosphere,oceanography
62140,ecosystem,geomorphology,ecosystem,geography
637198,ecosystem,ecosystem,forestry,information_science
638998,ecosystem,forestry,ecosystem,ecology
667810,ecosystem,geomorphology,ecosystem,hydrology
66986,ecosystem,ecosystem,ecology,information_science
6947013,ecosystem,migration,international_trade,hydrology
7001081,ecosystem,geomorphology,geography,geology
712892,ecosystem,geomorphology,geography,geology
7257792,ecosystem,geomorphology,ecosystem,geographical_distribution_of_the_population
7270721,ecosystem,ecosystem,hydrology,chemistry
7313363,ecosystem,cartography,geology,ecology
734840,ecosystem,geomorphology,cartography,geographical_distribution_of_the_population
735785,ecosystem,cartography,geology,demography
739119,ecosystem,geomorphology,ecosystem,ecology
751147,ecosystem,geology,geomorphology,ecosystem
7522222,ecosystem,ecosystem,ecology,biology
753409,ecosystem,forestry,ecosystem,information_science
762047,ecosystem,ecosystem,cartography,ecology
7751788,ecosystem,literature,geomorphology,ecosystem
780618,ecosystem,cartography,geology,geomorphology
7868743,ecosystem,geomorphology,ecosystem,geology
7885141,ecosystem,geology,geomorphology,ecosystem
80557,ecosystem,ecosystem,ecology,cartography
8143396,ecosystem,ecosystem,information_science,geomorphology
8171139,ecosystem,geomorphology,ecosystem,ecology
6517086,religion,religion,law,social_situation
6540406,religion,religion,literature,visual_arts
6605491,religion,religion,social_structure,geographical_distribution_of_the_population
664624,religion,documentation,religion,literature
6806912,religion,religion,music,performing_arts
6899918,religion,religion,social_life,information_and_information_processing
6941197,religion,religion,geographical_distribution_of_the_population,information_and_information_processing
7005312,religion,religion,literature,performing_arts
7013169,religion,religion,law,geographical_distribution_of_the_population
7061014,religion,religion,literature,education
708276,religion,psychology,religion,cognitive_science
7086429,religion,religion,education,organisation_of_teaching
715089,religion,religion,psychology,social_life
7211969,religion,religion,biology,social_situation
7221912,religion,religion,education,organisation_of_teaching
728387,religion,religion,psychology,meteorology
740171,religion,social_impact,religion,literature
746939,religion,religion,information_technology_applications,audiovisual_equipment
7550793,religion,religion,opinion_poll,psychology
7660879,religion,religion,literature,cognitive_science
767516,religion,religion,literature,performing_arts
768734,religion,religion,cognitive_science,therapeutics
7806699,religion,religion,literature,visual_arts
803145,religion,religion,therapeutics,psychology
8066479,religion,religion,law,cognitive_science
8158563,religion,religion,literature,means_of_communication
8176318,religion,religion,capital_movement,visual_arts
818009,religion,religion,social_situation,psychology
8230969,religion,religion,literature,performing_arts
8283019,religion,religion,geographical_distribution_of_the_population,information_and_information_processing
8390630,religion,religion,research,geographical_distribution_of_the_population
85082,religion,religion,leisure,intellectual_property
8549421,religion,law,social_situation,cognitive_science
8803431,religion,religion,geographical_distribution_of_the_population,visual_arts
8815252,religion,welfare,therapeutics,religion
8832720,religion,religion,geographical_distribution_of_the_population,cognitive_science
900263,religion,religion,visual_arts,geography
93149,religion,religion,law,geographical_distribution_of_the_population
934177,religion,migration,religion,cognitive_science
934295,religion,religion,cognitive_science,geographical_distribution_of_the_population
9344947,religion,religion,cognitive_science,literature
949770,religion,religion,law,literature
9599315,religion,religion,literature,performing_arts
961557,religion,religion,social_structure,cognitive_science
983690,religion,religion,geographical_distribution_of_the_population,information_and_information_processing
984784,religion,religion,law,psychology
9868605,religion,religion,education,psychoanalysis
997997,religion,religion,visual_arts,cognitive_science
733886,information_and_information_processing,information_and_information_processing,education,leisure
7440381,information_and_information_processing,social_structure,technical_regulations,information_technology_applications
744504,information_and_information_processing,information_and_information_processing,cognitive_science,information_science
7479969,information_and_information_processing,market_prices,information_science,information_and_information_processing
756604,information_and_information_processing,information_and_information_processing,cognitive_science,electronics
756606,information_and_information_processing,information_and_information_processing,cognitive_science,electronics
756610,information_and_information_processing,information_and_information_processing,cognitive_science,electronics
756615,information_and_information_processing,information_and_information_processing,cognitive_science,electronics
756616,information_and_information_processing,information_and_information_processing,cognitive_science,electronics
756623,information_and_information_processing,information_and_information_processing,cognitive_science,electronics
756630,information_and_information_processing,information_and_information_processing,cognitive_science,electronics
756634,information_and_information_processing,information_and_information_processing,cognitive_science,electronics
7587198,information_and_information_processing,social_impact,information_and_information_processing,social_situation
7591685,information_and_information_processing,documentation,information_and_information_processing,information_science
76025,information_and_information_processing,information_science,means_of_communication,cognitive_science
7719940,information_and_information_processing,information_science,education,information_technology_applications
7750794,information_and_information_processing,education,information_and_information_processing,teaching
793718,information_and_information_processing,systems_interconnection,building_industry,psychology
7968771,information_and_information_processing,software,information_science,cognitive_science
826862,information_and_information_processing,electronics,information_technology_applications,economic_sector
8328262,information_and_information_processing,information_and_information_processing,cognitive_science,electronics
